Feature,Correlation,Total Hits
theatrical,-7.325860373347501E-4,5.0
thee,-6.319258889220636E-4,58.0
theft,-1.5318122466016228E-4,14.0
their,-0.012085406734622803,1688.0
theirs,0.0017158532316218526,17.0
them,-0.008798826563691959,3621.0
theme,-0.0030939258538470963,16.0
thems,0.0031637038526642013,9.0
themselves,-0.0029980234483394674,134.0
then,-0.004978757115715632,4085.0
theo,0.004703844975948016,74.0
theology,-0.003132483499680388,11.0
theory,0.003939754623414311,46.0
theos,-0.002418383848722985,9.0
ther,0.0018721276064350013,8.0
therapist,0.005250621747699494,7.0
therapy,0.005245571805580918,32.0
there,-0.009461417894445476,5572.0
thered,0.0020950350771804017,16.0
therefore,-0.001943635797416091,48.0
therell,-0.0028554839250020704,44.0
thereof,9.043016814567826E-4,5.0
therere,-0.0017878652358082432,12.0
theres,-0.002199256127715473,2034.0
theresa,-0.003954849656883008,38.0
thereve,-0.0032612937835676276,5.0
thermal,-0.003572579275316084,6.0
these,-0.012059627453330186,1662.0
they,-0.013834943569094113,6296.0
theyd,-0.006122748554725397,145.0
theyll,-0.0038551966830443905,432.0
theyre,-0.008475484445414155,1611.0
theys,-1.1360041637808323E-4,7.0
theyve,-0.003943990221256741,235.0
thi,-7.325860373347501E-4,5.0
thick,-0.004934826099921308,56.0
thicker,-0.0032612937835676276,5.0
thief,-0.005670616833047866,40.0
thieves,-0.003594393411411463,23.0
thieving,0.004324829455084881,5.0
thigh,5.875955805609599E-4,14.0
thighs,0.0020988291195938014,14.0
thin,0.0010570955639709293,47.0
thine,-0.0021261471032678323,8.0
thing,-0.00282925317751282,2113.0
things,0.004834651599408413,1362.0
think,0.004962396529550029,4893.0
thinker,-7.325860373347501E-4,5.0
thinkin,-0.001522530922148226,45.0
thinking,-9.591713245946048E-4,476.0
thinks,-5.233128502994598E-4,295.0
third,-4.7114079591915295E-4,168.0
thirsty,2.7023991761743036E-4,30.0
thirteen,-0.004278098314555532,41.0
thirteenth,0.0010442024310762714,6.0
thirty,-0.0015904332419231042,218.0
thirty-eight,4.1548392002559566E-4,7.0
thirty-five,-0.002728909836755438,15.0
thirty-four,-7.325860373347501E-4,5.0
thirty-one,-0.0017216772693486693,7.0
thirty-seven,4.1548392002559566E-4,7.0
thirty-six,-7.325860373347501E-4,5.0
thirty-two,-0.0025633505998207285,14.0
this,-0.011855643552634573,13902.0
thisll,-0.002769154129796971,25.0
thiss,-0.006013749421539141,17.0
tho,-0.0012641884221326336,6.0
thomas,9.542860605006138E-4,87.0
thomerson,0.0017961217088719001,5.0
thompson,-0.0046472458015811005,23.0
thorn,-5.53977863632669E-4,13.0
thornton,-0.006918619330290084,25.0
thorough,0.0025526451094417643,7.0
thoroughly,-0.003435678775475794,12.0
those,-0.008794011517332686,1361.0
thou,0.004711913349380018,96.0
though,-0.0032690136194367856,398.0
thought,0.005692234128064972,1441.0
thoughtful,-0.00130627728964648,28.0
thoughtfully,0.0014767523519009025,12.0
thoughts,5.179599432586677E-4,61.0
thousand,-0.0045766731949741495,405.0
thousands,-0.0010677681502963446,50.0
thrashing,-7.325860373347501E-4,5.0
thread,-0.003858838458765724,7.0
threads,-0.0032612937835676276,5.0
threat,-0.0021263478868666294,56.0
threaten,8.310212408220533E-4,28.0
threatened,6.100987145630954E-4,40.0
threatening,-0.0011781592021962886,40.0
threatens,-0.0010360489603740833,10.0
threats,-8.569199620626617E-4,18.0
three,-0.007753070934963419,1240.0
threepio,0.005660984137435617,6.0
threes,-0.003858838458765724,7.0
threw,0.0026933373521420443,78.0
thrill,0.002327996396039443,20.0
thrilled,0.0019536135381026843,21.0
thrilling,-1.2700974844286034E-4,8.0
throat,0.0020496750486324795,122.0
throats,-0.002824142711858671,10.0
throbbing,4.1548392002559566E-4,7.0
throne,-0.001179603667855565,35.0
throng,-6.059172289635534E-4,9.0
throttle,-0.003691223498346951,13.0
through,-0.01118995110406539,1445.0
throughout,-0.005258475049827764,20.0
throw,-0.007841510186743847,211.0
throwing,-3.7262388008816066E-5,69.0
thrown,-6.86290563057428E-4,79.0
throws,0.004198960914070492,148.0
thru,-1.2700974844286034E-4,8.0
thrust,-0.0017878652358082432,12.0
thrusters,-0.0017216772693486693,7.0
thrusts,-1.7962330582251777E-4,16.0
thud,-7.325860373347501E-4,5.0
thufir,-0.0033892400671233992,7.0
thug,-0.003176201173964357,16.0
thugs,-0.0018025943189396458,24.0
thumb,-0.0017631136447217625,42.0
thumbprint,-0.0036905305845837373,13.0
thumbs,8.434239776063527E-4,17.0
thump,-5.480700109778917E-4,8.0
thumping,-0.0032612937835676276,5.0
thunder,0.0035746810251980304,28.0
thundering,-7.325860373347501E-4,5.0
thunderstorm,-0.001094814263802441,5.0
thunk,-0.0015183694037618017,6.0
thursday,-0.003708012873435803,44.0
thus,-0.00581600017867791,23.0
thy,0.0013814472989616552,63.0
ti,0.0017961217088719001,5.0
tibet,-0.003946105036572254,14.0
tibetan,-0.004125284458130904,8.0
tic,-0.0015183694037618017,6.0
tick,0.001992767018405518,15.0
ticker,-0.0032612937835676276,5.0
ticket,-0.0014633473471188185,86.0
tickets,0.0016628251337877055,67.0
ticking,-0.0024907277698375287,9.0
tickle,-7.325860373347501E-4,5.0
tide,-0.005104845462057457,13.0
tidy,4.1548392002559566E-4,7.0
tie,-0.0025834267045624438,106.0
tied,-0.003700660316251568,47.0
ties,-8.569199620626617E-4,18.0
tiger,-0.001823606966500557,25.0
tigers,-0.0014275977847681262,11.0
tight,-5.76679124133018E-4,170.0
tighten,-0.003572579275316084,6.0
tightening,-0.0032612937835676276,5.0
tightens,-0.0010360489603740833,10.0
tighter,0.005169193788534125,8.0
tightly,0.0043970378985187745,24.0
tijuana,-0.0017966856210876949,16.0
til,-0.004852395395129512,99.0
tilden,-0.0032612937835676276,5.0
tile,0.003352593284258052,6.0
till,-6.866066154066798E-4,243.0
tilley,0.013607407324406746,95.0
tilleys,0.008290375011765102,6.0
tillman,0.0010142984968119352,13.0
tilt,-0.004125284458130904,8.0
tim,0.008123330782644796,21.0
time,-0.002368178868210056,3686.0
timed,-0.0032612937835676276,5.0
timeless,-0.003572579275316084,6.0
timer,-5.157225891155652E-4,12.0
times,-0.002693107797912246,468.0
timetable,-0.003572579275316084,6.0
timid,-0.0017216772693486693,7.0
timing,-1.7962330582251777E-4,16.0
timings,0.0010442024310762714,6.0
timmy,-0.0012641884221326336,6.0
timothy,-0.003858838458765724,7.0
tin,0.006121765542382372,59.0
tina,-1.1820650545050313E-4,49.0
ting,-0.0010360489603740833,10.0
tiniest,0.004324829455084881,5.0
tiny,0.0057496590548339836,80.0
tion,-0.0024907277698375287,9.0
tip,-0.006223289003192833,60.0
tipp,-0.0042103551136733605,9.0
tipped,7.520447910905068E-4,10.0
tips,3.735939525218096E-5,26.0
tire,-6.189166771022656E-4,37.0
tired,1.6283417757472822E-4,207.0
tires,-0.00173760329954447,29.0
tirith,-0.004375538310660384,9.0
tis,0.0010442024310762714,6.0
tissue,-0.0024348714975328326,14.0
tissues,0.0017961217088719001,5.0
tit,-0.0021261471032678323,8.0
title,-0.0010495372340194144,27.0
titles,2.772879301883688E-4,11.0
tits,-4.415500672434738E-4,43.0
to,-0.0053727174819240015,37505.0
toad,-0.003502975634298602,17.0
toast,0.003035869819653457,49.0
tobacco,-0.004636919170813743,23.0
toby,0.003792163236741989,124.0
tobys,-0.002849536870221988,20.0
tod,2.772879301883688E-4,11.0
today,-0.0038713141854581226,700.0
todays,0.004036969036553277,28.0
todd,0.003150706012461823,17.0
toe,0.0020950350771804017,16.0
toes,3.2550879015441386E-4,26.0
together,0.0019335745830276942,716.0
toil,-7.325860373347501E-4,5.0
toilet,0.0015433617827694606,64.0
toilets,-0.0010360489603740833,10.0
token,-0.003858838458765724,7.0
tokyo,0.0017961217088719001,5.0
tol,-0.0042103551136733605,9.0
told,0.004464679943481727,1253.0
tolerance,-0.0012641884221326336,6.0
tolerate,-0.0015932614909174544,16.0
tom,0.007750591828472111,221.0
tomas,-0.004375538310660384,9.0
tomato,0.001840400510863713,15.0
tomatoes,0.0031637038526642013,9.0
tomb,-0.001313192164957445,10.0
tomlin,0.002400569203028155,18.0
tomlins,-7.325860373347501E-4,5.0
tommy,-5.409942567466348E-5,69.0
tommys,-0.0030939302090597083,5.0
tomorrow,-0.005712951344242346,660.0
tomorrows,-7.621796753937682E-4,30.0
toms,4.7587905724443956E-4,18.0
ton,0.002980250436415964,17.0
tone,3.423139707252977E-4,63.0
tongue,-0.0031830206417868367,97.0
tongues,-0.0010360489603740833,10.0
tonic,-9.457741538073045E-4,9.0
tonight,-3.5824276972670066E-4,816.0
tonights,-1.6065839586627142E-4,14.0
tons,-0.001670469667322032,20.0
tony,-5.882646708274218E-5,255.0
tonys,-0.0013465689151612463,20.0
too,0.0013706897961484775,2783.0
took,-0.002844052886322938,575.0
tool,-0.0028638380964201363,29.0
tools,-0.0029493595922825628,30.0
toot,0.0017961217088719001,5.0
tooth,-0.004058665057024767,31.0
toothache,0.00690164951727975,5.0
toothpaste,0.0010442024310762714,6.0
top,0.0013870877555152235,334.0
topic,0.0010442024310762714,6.0
topples,-0.002824142711858671,10.0
tops,-0.0021222542241039967,13.0
topside,-0.0012641884221326336,6.0
torch,-0.0017878652358082432,12.0
tore,-0.004642314741703495,17.0
torment,7.520447910905068E-4,10.0
tormenting,-0.0032612937835676276,5.0
torn,-0.0033310316755082343,46.0
tornado,0.0024483669807859316,5.0
toro,-7.325860373347501E-4,5.0
torso,-0.0010360489603740833,10.0
torture,0.004036969036553277,28.0
tortured,-1.6065839586627142E-4,14.0
toscani,-0.0032612937835676276,5.0
toss,-0.001211934588884959,36.0
tossed,1.2857206268543538E-4,19.0
tosses,-0.003751387715583553,80.0
tossing,4.1548392002559566E-4,7.0
total,-0.0028013163640765075,87.0
totally,-0.004390306141193083,94.0
toto,0.02117043990679065,32.0
touch,0.0013544153323257165,295.0
touched,-0.001409073257118355,66.0
touches,9.868732651283586E-4,67.0
touchin,0.0010442024310762714,6.0
touching,-2.5311968669496278E-5,33.0
touchy,0.0037411420664200923,5.0
tough,-0.0011016195227077335,180.0
tougher,-8.129411780302616E-4,17.0
toughest,-7.325860373347501E-4,5.0
tour,-0.0022539691013719913,54.0
tourist,0.0014767523519009025,12.0
tourists,0.0015663395926709528,16.0
tournament,-5.157225891155652E-4,12.0
tours,0.0025526451094417643,7.0
tow,7.616203759691811E-5,22.0
toward,6.52790147267066E-4,357.0
towards,-8.769375072613959E-4,137.0
towel,0.006280919976971841,36.0
towels,-5.280107021872144E-4,17.0
tower,9.845278055277999E-4,54.0
towers,-0.0012689150647727373,15.0
town,-0.004187649908005789,468.0
towner,-0.0032612937835676276,5.0
towns,1.9107970705165106E-4,15.0
townsend,-0.003572579275316084,6.0
toxic,-0.0024907277698375287,9.0
toy,-0.003059021414625518,47.0
toyota,-0.003858838458765724,7.0
toys,-0.0033265354075919826,26.0
trace,-0.0036836222137974902,58.0
traced,-0.003006899676023836,16.0
tracer,-0.0030939302090597083,5.0
traces,-0.0036905305845837373,13.0
tracing,0.0010442024310762714,6.0
track,-0.003763600262941495,120.0
tracked,0.0031637038526642013,9.0
tracking,-0.0010495372340194144,27.0
tracks,-0.004465468022267426,48.0
tractor,-0.004375538310660384,9.0
tracy,-4.8735609743558975E-4,46.0
trade,-0.004530068288071771,91.0
traded,-0.005834176046207752,16.0
trademark,-7.325860373347501E-4,5.0
traders,9.043016814567826E-4,5.0
trading,4.1548392002559566E-4,7.0
tradition,-1.9148036574111242E-4,19.0
traditional,-1.3471459386335064E-4,10.0
traffic,-0.0022763607747191238,77.0
trafficante,-0.0031664492513660022,11.0
trafficking,-0.0032612937835676276,5.0
tragedy,-0.005546801394115077,22.0
tragic,-0.003006899676023836,16.0
trail,-0.0027338870359509535,42.0
trailed,-0.0032612937835676276,5.0
trailer,4.514560268231527E-4,17.0
trailing,-0.002824142711858671,10.0
trails,0.0031090611457789564,12.0
train,-0.005737783386987639,189.0
trained,-0.004502742290877315,58.0
trainee,-0.0012641884221326336,6.0
training,-0.0060046024918526805,121.0
trains,0.0027230826137220397,19.0
traitor,-0.002892243617791614,25.0
traitors,-0.001313192164957445,10.0
traits,-0.0032612937835676276,5.0
trajectory,0.0017961217088719001,5.0
tramell,-0.0032612937835676276,5.0
tramp,0.0017961217088719001,5.0
tramps,0.0017961217088719001,5.0
trance,0.003352593284258052,6.0
transactions,-1.2700974844286034E-4,8.0
transexual,-0.0012641884221326336,6.0
transfer,-0.0039458725314586215,40.0
transferred,-0.003006899676023836,16.0
transformation,0.003951097285933484,9.0
transformed,-0.003858838458765724,7.0
transforms,-7.325860373347501E-4,5.0
transit,-0.0017216772693486693,7.0
transition,-0.0016552328882685008,11.0
translate,-0.003572579275316084,6.0
translated,-7.325860373347501E-4,5.0
translates,-0.0032612937835676276,5.0
translation,-0.0021261471032678323,8.0
transmission,-0.003900095824763699,25.0
transmissions,-5.480700109778917E-4,8.0
transmit,-0.0017216772693486693,7.0
transmitter,-0.0024907277698375287,9.0
transparent,4.1548392002559566E-4,7.0
transplant,-0.0012641884221326336,6.0
transponder,-0.003858838458765724,7.0
transport,-0.005595764810519336,34.0
transportation,-0.0014275977847681262,11.0
transported,-0.003858838458765724,7.0
transporter,-0.0028814508067470305,10.0
transporting,-7.325860373347501E-4,5.0
transvestite,-0.0032612937835676276,5.0
transylvania,-0.0017216772693486693,7.0
trap,-0.0047856321576926425,55.0
trapped,0.009021291294059507,42.0
traps,-8.129411780302616E-4,17.0
trash,-0.0018399568827728498,52.0
trashed,0.0017961217088719001,5.0
trauma,-1.555564420464685E-4,12.0
traumatized,0.0025526451094417643,7.0
travel,2.0580110775744338E-4,101.0
traveled,0.0012340148792531795,16.0
travelers,-0.003858838458765724,7.0
traveling,-0.002975609276334428,44.0
travels,-8.129411780302616E-4,17.0
tray,0.0015509060429214894,14.0
treacherous,-6.059172289635534E-4,9.0
treachery,-7.325860373347501E-4,5.0
tread,4.1548392002559566E-4,7.0
treason,-0.0030793798103375372,20.0
treasure,-7.621796753937682E-4,30.0
treasury,-0.0036905305845837373,13.0
treat,0.005023876821909133,82.0
treated,0.002259689765601925,44.0
treatin,-1.2700974844286034E-4,8.0
treating,0.003519576289959063,25.0
treatment,-0.0016245773169192295,39.0
treats,0.0012788933118264667,9.0
treaty,1.7948716192517193E-4,14.0
tree,-0.0010464492524322967,138.0
treebeard,-0.003858838458765724,7.0
treehouse,-7.325860373347501E-4,5.0
treeline,-0.003572579275316084,6.0
trees,-0.004520802367208525,81.0
tremble,-0.0012641884221326336,6.0
trembler,0.004324829455084881,5.0
trembles,-0.0017878652358082432,12.0
trembling,-0.0020189961079915353,22.0
tremendous,-0.002769154129796971,25.0
tremor,-0.0017216772693486693,7.0
trench,4.1548392002559566E-4,7.0
trendy,0.004324829455084881,5.0
trent,-0.0032612937835676276,5.0
trentino,0.0010442024310762714,6.0
tres,0.0031637038526642013,9.0
treves,-0.0055044838862544675,49.0
trevor,0.0017961217088719001,5.0
trey,-0.0010360489603740833,10.0
trial,-0.0022672110388674096,90.0
trials,-0.002252936755909242,8.0
triangle,-0.003858838458765724,7.0
tribal,4.1548392002559566E-4,7.0
tribe,-1.555564420464685E-4,12.0
tribunal,0.0010442024310762714,6.0
tribune,-0.0021261471032678323,8.0
tribute,-7.325860373347501E-4,5.0
trick,-0.004114198585870264,84.0
tricked,-0.001313192164957445,10.0
tricks,-0.004339574524168666,51.0
trickster,-7.325860373347501E-4,5.0
tricky,-0.0035794914445917638,18.0
tried,0.00879561037119823,361.0
tries,0.0016970456218021953,277.0
trifle,-0.0032612937835676276,5.0
trigger,-0.005063391353140004,56.0
triggered,-0.0021261471032678323,8.0
triggers,-6.059172289635534E-4,9.0
trillion,-7.325860373347501E-4,5.0
trim,-6.059172289635534E-4,9.0
trina,0.014152342116390515,20.0
trinas,0.010277765843817753,6.0
trinity,-0.0030505480670992326,16.0
trip,-0.0031242415842499156,141.0
triple,-0.003270880061870562,17.0
tripod,0.005660984137435617,6.0
tripped,-0.0012641884221326336,6.0
trippin,0.004324829455084881,5.0
trips,0.0016510744791376991,15.0
triumph,-0.0025633505998207285,14.0
trix,-0.003572579275316084,6.0
trixie,-0.0017878652358082432,12.0
troll,-0.0042103551136733605,9.0
trolley,-0.005258806945042247,13.0
trolls,0.0028784162010781476,11.0
tron,-0.0017878652358082432,12.0
troop,5.182056591972752E-4,12.0
troopers,0.003352593284258052,6.0
troops,-0.006419938123488823,45.0
trophy,0.001823325118648032,10.0
tropic,0.002318806805995743,9.0
tropical,-9.457741538073045E-4,9.0
tropics,-0.0030526585444702824,11.0
trot,-0.0032612937835676276,5.0
trots,-0.0012641884221326336,6.0
trouble,-0.002637546992652946,415.0
troubled,9.342608934138599E-4,24.0
troubles,0.001745246028639877,32.0
trousers,0.005660984137435617,6.0
troy,-0.007145552118462112,24.0
tru,-0.0034031594388789703,6.0
truce,-0.0024348714975328326,14.0
truck,4.7036157388753665E-4,198.0
trucks,-0.004550296899297184,28.0
true,7.728602325789055E-4,470.0
truly,-0.0051767432742165975,104.0
truman,9.074552931222079E-4,44.0
trumans,-6.059172289635534E-4,9.0
trumpet,-9.236379584965823E-4,14.0
truncheon,-0.003572579275316084,6.0
trunk,-0.00431125750945874,82.0
trunks,0.003352593284258052,6.0
trust,-0.004326141380418691,378.0
trusted,-0.0041131415772039425,40.0
trusting,4.7587905724443956E-4,18.0
trusts,-1.2700974844286034E-4,8.0
trustworthy,0.0010442024310762714,6.0
truth,-0.006798973842595065,365.0
truthfully,0.0018721276064350013,8.0
truths,0.0017961217088719001,5.0
try,-6.162419715467368E-4,948.0
tryin,-0.002138267499759793,51.0
trying,-3.177194850361664E-5,914.0
ts,-0.0026971918978620705,14.0
tsa,-0.003858838458765724,7.0
tsch,-0.003156777825829324,16.0
tu,4.1548392002559566E-4,7.0
tub,8.976037611730807E-4,23.0
tuba,0.0031837456949596306,12.0
tube,-0.0029379457597314015,34.0
tubes,-0.005457338575601555,14.0
tuck,-0.004996245836459704,39.0
tucked,-0.003946105036572254,14.0
tucks,-0.003572579275316084,6.0
tucson,0.006853537201305671,5.0
tudor,0.0022512106664113046,6.0
tuesday,7.834865496177695E-4,43.0
tug,1.9107970705165106E-4,15.0
tugs,0.0013562248126909662,18.0
tuition,-0.0012641884221326336,6.0
tumble,-0.002824142711858671,10.0
tumbles,-0.0012689150647727373,15.0
tumbling,-0.0012641884221326336,6.0
tummy,0.003352593284258052,6.0
tuna,1.7948716192517193E-4,14.0
tune,3.8720289143168225E-6,31.0
tuned,-0.0021261471032678323,8.0
tunes,0.0016744736383255496,7.0
tunnel,-0.0028554839250020704,44.0
tunnels,-0.004606132792405086,17.0
turd,-0.0010360489603740833,10.0
turf,-0.0012641884221326336,6.0
turk,-0.003858838458765724,7.0
turkey,-0.0018424124351382812,41.0
turkish,-0.0039910689495678145,14.0
turks,-0.001313192164957445,10.0
turn,3.6569171826610953E-4,692.0
turned,-0.002078652526163059,198.0
turner,5.496423927310204E-4,13.0
turning,-0.002527666654497851,129.0
turns,0.0032055032818486527,835.0
turtle,-6.059172289635534E-4,9.0
turtles,-0.00465672853550367,42.0
tutor,0.003352593284258052,6.0
tutsi,0.0010442024310762714,6.0
tuttle,-0.004606132792405086,17.0
tuvia,-0.005270914032572057,125.0
tuvias,-0.0010360489603740833,10.0
tux,-1.4401652494755744E-4,11.0
tuxedo,0.0010442024310762714,6.0
tv,-0.0036175883682273537,229.0
tvs,-0.0017216772693486693,7.0
tweaker,-7.325860373347501E-4,5.0
tweed,-0.003420174029650154,12.0
twelfth,-7.325860373347501E-4,5.0
twelve,-0.004570752928364889,164.0
twenties,-0.001975700682300055,12.0
twentieth,-0.003858838458765724,7.0
